キヤノン,きやのん,キヤノン,名詞,組織名,*,*
らしい,らしい,らしい,助動詞,*,イ形容詞イ段,基本形
キヤノン,きやのん,キヤノン,名詞,組織名,*,*
らしく,らしく,らしい,助動詞,*,イ形容詞イ段,基本連用形
ない,ない,ない,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
ニコン,にこん,ニコン,名詞,組織名,*,*
らしい,らしい,らしい,助動詞,*,イ形容詞イ段,基本形
フジ,ふじ,フジ,名詞,普通名詞,*,*
らしい,らしい,らしい,助動詞,*,イ形容詞イ段,基本形
ソニー,そにー,ソニー,名詞,組織名,*,*
らしい,らしい,らしい,助動詞,*,イ形容詞イ段,基本形
パナソニック,ぱなそにっく,パナソニック,名詞,組織名,*,*
らしい,らしい,らしい,助動詞,*,イ形容詞イ段,基本形
LUMIX,LUMIX,LUMIX,未定義語,アルファベット,*,*
らしい,らしい,らしい,助動詞,*,イ形容詞イ段,基本形
手,て,手,名詞,普通名詞,*,*
に,に,に,助詞,格助詞,*,*
なじむ,なじむ,なじむ,動詞,*,子音動詞マ行,基本形
な,な,な,名詞,普通名詞,*,*
じめ,じめ,しめる,動詞,*,母音動詞,未然形
ない,ない,ない,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
直感,ちょっかん,直感,名詞,サ変名詞,*,*
的,てき,的,接尾辞,名詞性名詞接尾辞,*,*
複雑な,ふくざつな,複雑だ,形容詞,*,ナ形容詞,ダ列基本連体形
操作,そうさ,操作,名詞,サ変名詞,*,*
ひと,ひと,ひと,名詞,数詞,*,*
手間,てま,手間,名詞,普通名詞,*,*
軽量,けいりょう,軽量,名詞,普通名詞,*,*
重い,おもい,重い,形容詞,*,イ形容詞アウオ段,基本形
小さい,ちいさい,小さい,形容詞,*,イ形容詞アウオ段,基本形
大きい,おおきい,大きい,形容詞,*,イ形容詞イ段特殊,基本形
使い,つかい,使う,動詞,*,子音動詞ワ行,基本連用形
やすい,やすい,やすい,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
使い,つかい,使う,動詞,*,子音動詞ワ行,基本連用形
づらい,づらい,づらい,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
握り,にぎり,握る,動詞,*,子音動詞ラ行,基本連用形
やすい,やすい,やすい,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
持ち,もち,持つ,動詞,*,子音動詞タ行,基本連用形
づらい,づらい,づらい,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
滑り,すべり,滑る,動詞,*,子音動詞ラ行,基本連用形
にくい,にくい,にくい,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
滑り,すべり,滑る,動詞,*,子音動詞ラ行,基本連用形
やすい,やすい,やすい,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
落とし,おとし,落とす,動詞,*,子音動詞サ行,基本連用形
そう,そう,そう,指示詞,副詞形態指示詞,*,*
深い,ふかい,深い,形容詞,*,イ形容詞アウオ段,基本形
ブリップ,ブリップ,ブリップ,未定義語,カタカナ,*,*
ホールド,ホールド,ホールド,未定義語,カタカナ,*,*
感,かん,感,名詞,普通名詞,*,*
グリップ,グリップ,グリップ,未定義語,カタカナ,*,*
見やすい,みやすい,見やすい,形容詞,*,イ形容詞アウオ段,基本形
見づらい,みづらい,見づらい,形容詞,*,イ形容詞アウオ段,基本形
覗き,のぞき,覗く,動詞,*,子音動詞カ行,基本連用形
やすい,やすい,やすい,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
撮影,さつえい,撮影,名詞,サ変名詞,*,*
し,し,する,動詞,*,サ変動詞,基本連用形
やすい,やすい,やすい,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
運び,はこび,運ぶ,動詞,*,子音動詞バ行,基本連用形
やすい,やすい,やすい,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
押し,おし,押す,動詞,*,子音動詞サ行,基本連用形
づらい,づらい,づらい,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
押し,おし,押す,動詞,*,子音動詞サ行,基本連用形
間違える,まちがえる,間違える,動詞,*,母音動詞,基本形
回し,まわし,回す,動詞,*,子音動詞サ行,基本連用形
づらい,づらい,づらい,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
安い,やすい,安い,形容詞,*,イ形容詞アウオ段,基本形
高額,こうがく,高額だ,形容詞,*,ナノ形容詞,語幹
高級,こうきゅう,高級だ,形容詞,*,ナ形容詞,語幹
感,かん,感,名詞,普通名詞,*,*
安っぽい,やすっぽい,安っぽい,形容詞,*,イ形容詞アウオ段,基本形
違和感,いわかん,違和感,名詞,普通名詞,*,*
シンプル,しんぷる,シンプルだ,形容詞,*,ナ形容詞,語幹
スッキリ,すっきり,スッキリ,副詞,*,*,*
スタイリッシュ,スタイリッシュ,スタイリッシュ,未定義語,カタカナ,*,*
安定,あんてい,安定,名詞,サ変名詞,*,*
フィット,フィット,フィット,未定義語,カタカナ,*,*
疲れ,つかれ,疲れる,動詞,*,母音動詞,未然形
ない,ない,ない,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
疲れる,つかれる,疲れる,動詞,*,母音動詞,基本形
目,め,目,名詞,普通名詞,*,*
の,の,の,助詞,接続助詞,*,*
疲労,ひろう,疲労,名詞,サ変名詞,*,*
自分,じぶん,自分,名詞,普通名詞,*,*
好み,よしみ,好み,名詞,普通名詞,*,*
カスタマイズ,カスタマイズ,カスタマイズ,未定義語,カタカナ,*,*
薄く,うすく,薄い,形容詞,*,イ形容詞アウオ段,基本連用形
手軽,てがる,手軽だ,形容詞,*,ナ形容詞,語幹
気軽,きがる,気軽だ,形容詞,*,ナ形容詞,語幹
コンパクト,こんぱくと,コンパクト,名詞,普通名詞,*,*
かさばる,かさばる,かさばる,動詞,*,子音動詞ラ行,基本形
高,こう,高,接頭辞,名詞接頭辞,*,*
性能,せいのう,性能,名詞,普通名詞,*,*
新,しん,新,接頭辞,名詞接頭辞,*,*
機能,きのう,機能,名詞,サ変名詞,*,*
追随,ついずい,追随,名詞,サ変名詞,*,*
性,せい,性,接尾辞,名詞性名詞接尾辞,*,*
AF,AF,AF,未定義語,アルファベット,*,*
性能,せいのう,性能,名詞,普通名詞,*,*
光学,こうがく,光学,名詞,普通名詞,*,*
性能,せいのう,性能,名詞,普通名詞,*,*
タッチ,たっち,タッチ,名詞,サ変名詞,*,*
アンド,あんど,アンド,名詞,普通名詞,*,*
ドラッグ,ドラッグ,ドラッグ,未定義語,カタカナ,*,*
慣れる,なれる,慣れる,動詞,*,母音動詞,基本形
慣れ,なれ,慣れる,動詞,*,母音動詞,基本連用形
の,の,の,助詞,接続助詞,*,*
問題,もんだい,問題,名詞,普通名詞,*,*
同じ,おなじ,同じだ,形容詞,*,ナ形容詞特殊,ダ列特殊連体形
操作,そうさ,操作,名詞,サ変名詞,*,*
性,せい,性,接尾辞,名詞性名詞接尾辞,*,*
戸惑い,とまどい,戸惑う,動詞,*,子音動詞ワ行,基本連用形
分かり,わかり,分かる,動詞,*,子音動詞ラ行,基本連用形
やすい,やすい,やすい,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
わかり,わかり,わかる,動詞,*,子音動詞ラ行,基本連用形
づらい,づらい,づらい,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
使い,つかい,使う,動詞,*,子音動詞ワ行,基本連用形
慣れた,なれた,慣れる,動詞,*,母音動詞,タ形
UI,UI,UI,未定義語,アルファベット,*,*
かっこいい,かっこいい,かっこいい,形容詞,*,イ形容詞アウオ段,基本形
かっこ悪い,かっこわるい,かっこ悪い,形容詞,*,イ形容詞アウオ段,基本形
かわいい,かわいい,かわいい,形容詞,*,イ形容詞アウオ段,基本形
洗練,せんれん,洗練,名詞,サ変名詞,*,*
さ,さ,する,動詞,*,サ変動詞,未然形
れた,れた,れる,接尾辞,動詞性接尾辞,母音動詞,タ形
好きな,すきな,好きだ,形容詞,*,ナ形容詞,ダ列基本連体形
デザイン,でざいん,デザイン,名詞,サ変名詞,*,*
エッジ,エッジ,エッジ,未定義語,カタカナ,*,*
の,の,の,助詞,格助詞,*,*
効いた,きいた,効く,動詞,*,子音動詞カ行,タ形
デザイン,でざいん,デザイン,名詞,サ変名詞,*,*
合理,ごうり,合理,名詞,普通名詞,*,*
的な,てきな,的だ,接尾辞,形容詞性名詞接尾辞,ナ形容詞,ダ列基本連体形
デザイン,でざいん,デザイン,名詞,サ変名詞,*,*
無骨な,ぶこつな,無骨だ,形容詞,*,ナ形容詞,ダ列基本連体形
角ばった,かくばった,角ばる,動詞,*,子音動詞ラ行,タ形
先進,せんしん,先進,名詞,サ変名詞,*,*
的な,てきな,的だ,接尾辞,形容詞性名詞接尾辞,ナ形容詞,ダ列基本連体形
オシャレ,オシャレ,オシャレ,未定義語,カタカナ,*,*
な,な,だ,判定詞,*,判定詞,ダ列基本連体形
シックな,しっくな,シックだ,形容詞,*,ナ形容詞,ダ列基本連体形
未来,みらい,未来,名詞,普通名詞,*,*
的,てき,的だ,接尾辞,形容詞性名詞接尾辞,ナ形容詞,語幹
グッド,ぐっど,グッド,名詞,普通名詞,*,*
デザイン,でざいん,デザイン,名詞,サ変名詞,*,*
直線,ちょくせん,直線,名詞,普通名詞,*,*
的,てき,的だ,接尾辞,形容詞性名詞接尾辞,ナ形容詞,語幹
カメラ,かめら,カメラ,名詞,普通名詞,*,*
らしい,らしい,らしい,助動詞,*,イ形容詞イ段,基本形
無難,ぶなん,無難だ,形容詞,*,ナ形容詞,語幹
遊び心,あそびごころ,遊び心,名詞,普通名詞,*,*
ユニークな,ゆにーくな,ユニークだ,形容詞,*,ナ形容詞,ダ列基本連体形
飽き,あき,飽きる,動詞,*,母音動詞,未然形
ない,ない,ない,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
クラシックな,くらしっくな,クラシックだ,形容詞,*,ナ形容詞,ダ列基本連体形
メカニカル,メカニカル,メカニカル,未定義語,カタカナ,*,*
な,な,だ,判定詞,*,判定詞,ダ列基本連体形
メタリック,メタリック,メタリック,未定義語,カタカナ,*,*
マグネシウムボディ,マグネシウムボディ,マグネシウムボディ,未定義語,カタカナ,*,*
プラスチック,ぷらすちっく,プラスチック,名詞,普通名詞,*,*
レトロ,れとろ,レトロ,名詞,普通名詞,*,*
な,な,だ,判定詞,*,判定詞,ダ列基本連体形
昭和,あきかず,昭和,名詞,人名,*,*
ノスタルジックな,のすたるじっくな,ノスタルジックだ,形容詞,*,ナ形容詞,ダ列基本連体形
野暮ったく,やぼったく,野暮ったい,形容詞,*,イ形容詞アウオ段,基本連用形
高,こう,高,接頭辞,名詞接頭辞,*,*
画,が,画,名詞,普通名詞,*,*
質,しち,質,名詞,普通名詞,*,*
そこそこ,そこそこ,そこそこ,副詞,*,*,*
の,の,の,助詞,接続助詞,*,*
画,が,画,名詞,普通名詞,*,*
質,しち,質,名詞,普通名詞,*,*
ノイズ,ノイズ,ノイズ,未定義語,カタカナ,*,*
粗い,あらい,粗い,形容詞,*,イ形容詞アウオ段,基本形
ボケ,ボケ,ボケ,未定義語,カタカナ,*,*
ない,ない,ない,形容詞,*,イ形容詞アウオ段,基本形
便利,べんり,便利だ,形容詞,*,ナ形容詞,語幹
不便,ふべん,不便だ,形容詞,*,ナ形容詞,語幹
好き嫌い,すききらい,好き嫌い,名詞,サ変名詞,*,*
改善,かいぜん,改善,名詞,サ変名詞,*,*
ファーム,ふぁーむ,ファーム,名詞,普通名詞,*,*
アップ,あっぷ,アップ,名詞,サ変名詞,*,*
要,かなめ,要,名詞,普通名詞,*,*
改善,かいぜん,改善,名詞,サ変名詞,*,*
お,お,お,接頭辞,名詞接頭辞,*,*
気に入り,きにいり,気に入る,動詞,*,子音動詞ラ行,基本連用形
オススメオススメ,オススメオススメ,オススメオススメ,副詞,*,*,*
は,は,は,助詞,副助詞,*,*
し,し,する,動詞,*,サ変動詞,基本連用形
ませ,ませ,ます,接尾辞,動詞性接尾辞,動詞性接尾辞ます型,未然形
ん,ん,ぬ,助動詞,*,助動詞ぬ型,音便基本形
満足,まんぞく,満足,名詞,サ変名詞,*,*
予想,よそう,予想,名詞,サ変名詞,*,*
以上,いじょう,以上,接尾辞,名詞性名詞接尾辞,*,*
魅力,みりょく,魅力,名詞,普通名詞,*,*
的,てき,的だ,接尾辞,形容詞性名詞接尾辞,ナ形容詞,語幹
感動,かんどう,感動,名詞,サ変名詞,*,*
名,な,名,名詞,普通名詞,*,*
機,き,機,名詞,普通名詞,*,*
優秀,ゆうしゅう,優秀だ,形容詞,*,ナ形容詞,語幹
快適,かいてき,快適だ,形容詞,*,ナ形容詞,語幹
素晴らしい,すばらしい,素晴らしい,形容詞,*,イ形容詞イ段,基本形
コスパ,コスパ,コスパ,未定義語,カタカナ,*,*
至れ,いたれ,至る,動詞,*,子音動詞ラ行,命令形
り,り,る,接尾辞,動詞性接尾辞,子音動詞ラ行,基本連用形
尽くせ,つくせ,尽くせる,動詞,*,母音動詞,基本連用形
り,り,る,接尾辞,動詞性接尾辞,子音動詞ラ行,基本連用形
不満,ふまん,不満だ,形容詞,*,ナノ形容詞,語幹
物足りない,ものたりない,物足りない,形容詞,*,イ形容詞アウオ段,基本形
イライラ,いらいら,イライラ,副詞,*,*,*
酷評,こくひょう,酷評,名詞,サ変名詞,*,*
面倒,めんどう,面倒だ,形容詞,*,ナ形容詞,語幹
安心,あんしん,安心,名詞,サ変名詞,*,*
キレイ,きれい,キレイだ,形容詞,*,ナ形容詞,語幹
クリア,くりあ,クリア,名詞,サ変名詞,*,*
精,せい,精,名詞,普通名詞,*,*
細,ほそ,細い,形容詞,*,イ形容詞アウオ段,語幹
な,な,だ,判定詞,*,判定詞,ダ列基本連体形
高,こう,高,接頭辞,名詞接頭辞,*,*
感度,かんど,感度,名詞,普通名詞,*,*
楽しい,たのしい,楽しい,形容詞,*,イ形容詞イ段,基本形
ワクワク,わくわく,ワクワク,副詞,*,*,*
楽しく,たのしく,楽しい,形容詞,*,イ形容詞イ段,基本連用形
ない,ない,ない,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
マルチファンクション,マルチファンクション,マルチファンクション,未定義語,カタカナ,*,*
バー,ばー,バー,名詞,普通名詞,*,*
長持ち,ながもち,長持ち,名詞,サ変名詞,*,*
予備,よび,予備,名詞,普通名詞,*,*
バッテリー,ばってりー,バッテリー,名詞,普通名詞,*,*
もう,もう,もう,副詞,*,*,*
少し,すこし,少し,副詞,*,*,*
長持ち,ながもち,長持ち,名詞,サ変名詞,*,*
USB,USB,USB,未定義語,アルファベット,*,*
給電,きゅうでん,給電,名詞,サ変名詞,*,*
充電,じゅうでん,充電,名詞,サ変名詞,*,*
中,ちゅう,中,接尾辞,名詞性名詞接尾辞,*,*
使え,つかえ,使える,動詞,*,母音動詞,未然形
ない,ない,ない,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
単,ひとえ,単,名詞,普通名詞,*,*
3,さん,3,名詞,数詞,*,*
電池,でんち,電池,名詞,普通名詞,*,*
ワン,わん,ワン,名詞,数詞,*,*
アクション,あくしょん,アクション,名詞,普通名詞,*,*
握り,にぎり,握る,動詞,*,子音動詞ラ行,基本連用形
直す,なおす,直す,動詞,*,子音動詞サ行,基本形
誤,ご,誤,名詞,普通名詞,*,*
動作,どうさ,動作,名詞,サ変名詞,*,*
誤,ご,誤,名詞,普通名詞,*,*
操作,そうさ,操作,名詞,サ変名詞,*,*
高速,こうそく,高速だ,形容詞,*,ナノ形容詞,語幹
操作,そうさ,操作,名詞,サ変名詞,*,*
爆,爆,爆,未定義語,その他,*,*
速,はや,速い,形容詞,*,イ形容詞アウオ段,語幹
タイムラグ,タイムラグ,タイムラグ,未定義語,カタカナ,*,*
愛着,あいちゃく,愛着,名詞,サ変名詞,*,*
が,が,が,助詞,格助詞,*,*
わく,わく,わく,動詞,*,子音動詞カ行,基本形
いい,いい,いい,形容詞,*,イ形容詞アウオ段,基本形
色,いろ,色,名詞,普通名詞,*,*
鮮やか,あざやか,鮮やかだ,形容詞,*,ナ形容詞,語幹
白く,しろく,白い,形容詞,*,イ形容詞アウオ段,基本連用形
飛ぶ,とぶ,飛ぶ,動詞,*,子音動詞バ行,基本形
明る,あかる,明るい,形容詞,*,イ形容詞アウオ段,語幹
すぎる,すぎる,すぎる,接尾辞,動詞性接尾辞,母音動詞,基本形
鮮やか,あざやか,鮮やかだ,形容詞,*,ナ形容詞,語幹
すぎる,すぎる,すぎる,接尾辞,動詞性接尾辞,母音動詞,基本形
最新,さいしん,最新,名詞,普通名詞,*,*
創造,そうぞう,創造,名詞,サ変名詞,*,*
性,せい,性,接尾辞,名詞性名詞接尾辞,*,*
上質,じょうしつ,上質だ,形容詞,*,ナノ形容詞,語幹
高,こう,高,接頭辞,名詞接頭辞,*,*
品質,ひんしつ,品質,名詞,普通名詞,*,*
重厚,じゅうこう,重厚だ,形容詞,*,ナ形容詞,語幹
感,かん,感,名詞,普通名詞,*,*
aps,aps,aps,未定義語,アルファベット,*,*
-,-,-,未定義語,その他,*,*
c,c,c,未定義語,アルファベット,*,*
万能,ばんのう,万能,名詞,普通名詞,*,*
角ばって,かくばって,角ばる,動詞,*,子音動詞ラ行,タ系連用テ形
無い,ない,無い,形容詞,*,イ形容詞アウオ段,基本形
ゴツゴツ,ごつごつ,ゴツゴツ,副詞,*,*,*
窮屈,きゅうくつ,窮屈だ,形容詞,*,ナ形容詞,語幹
ジャスピン,ジャスピン,ジャスピン,未定義語,カタカナ,*,*
バリ,ばり,バリ,名詞,地名,*,*
アングル,あんぐる,アングル,名詞,普通名詞,*,*
チルト,チルト,チルト,未定義語,カタカナ,*,*
剥がれ,はがれ,剥がれる,動詞,*,母音動詞,基本連用形
大き,おおき,大きい,形容詞,*,イ形容詞イ段特殊,語幹
めの,めの,めだ,接尾辞,形容詞性述語接尾辞,ナノ形容詞,ダ列特殊連体形
液晶,えきしょう,液晶,名詞,普通名詞,*,*
無,む,無,接頭辞,ナ形容詞接頭辞,*,*
音,おと,音,名詞,普通名詞,*,*
撮影,さつえい,撮影,名詞,サ変名詞,*,*
無,む,無,接頭辞,ナ形容詞接頭辞,*,*
音,おと,音,名詞,普通名詞,*,*
シャッター,しゃったー,シャッター,名詞,普通名詞,*,*
心地,ここち,心地,名詞,普通名詞,*,*
いい,いい,いい,形容詞,*,イ形容詞アウオ段,基本形
音,おと,音,名詞,普通名詞,*,*
上品,じょうひん,上品だ,形容詞,*,ナ形容詞,語幹
レンズ,れんず,レンズ,名詞,普通名詞,*,*
の,の,の,助詞,接続助詞,*,*
拡充,かくじゅう,拡充,名詞,サ変名詞,*,*
レンズ,れんず,レンズ,名詞,普通名詞,*,*
の,の,の,助詞,接続助詞,*,*
拡張,かくちょう,拡張,名詞,サ変名詞,*,*
に,に,に,助詞,格助詞,*,*
期待,きたい,期待,名詞,サ変名詞,*,*
光,ひかり,光,名詞,普通名詞,*,*
軸,じく,軸,名詞,普通名詞,*,*
線上,せんじょう,線上,名詞,普通名詞,*,*
シャープ,しゃーぷ,シャープだ,形容詞,*,ナ形容詞,語幹
素晴らしい,すばらしい,素晴らしい,形容詞,*,イ形容詞イ段,基本形
解像度,かいぞうど,解像度,名詞,普通名詞,*,*
塗りつぶさ,ぬりつぶさ,塗りつぶす,動詞,*,子音動詞サ行,未然形
れて,れて,れる,接尾辞,動詞性接尾辞,母音動詞,タ系連用テ形
る,る,る,接尾辞,動詞性接尾辞,母音動詞,基本形
堅,かた,堅い,形容詞,*,イ形容詞アウオ段,語幹
牢,ろう,牢,名詞,普通名詞,*,*
性質,せいしつ,性質,名詞,普通名詞,*,*
実,み,実,名詞,普通名詞,*,*
剛,かたし,剛,名詞,人名,*,*
健,けん,健,名詞,人名,*,*
防水,ぼうすい,防水,名詞,サ変名詞,*,*
防塵,ぼうじん,防塵,名詞,普通名詞,*,*
キャッシュ,きゃっしゅ,キャッシュ,名詞,普通名詞,*,*
バック,ばっく,バック,名詞,サ変名詞,*,*
キャンペーン,きゃんぺーん,キャンペーン,名詞,普通名詞,*,*
サブ,サブ,サブ,未定義語,カタカナ,*,*
機,き,機,名詞,普通名詞,*,*
XQD,XQD,XQD,未定義語,アルファベット,*,*
カード,かーど,カード,名詞,普通名詞,*,*
軽快に,けいかいに,軽快だ,形容詞,*,ナ形容詞,ダ列基本連用形
統一,とういつ,統一,名詞,サ変名詞,*,*
感,かん,感,名詞,普通名詞,*,*
透明,とうめい,透明だ,形容詞,*,ナノ形容詞,語幹
感,かん,感,名詞,普通名詞,*,*
コントロール,こんとろーる,コントロール,名詞,サ変名詞,*,*
ダイヤル,だいやる,ダイヤル,名詞,サ変名詞,*,*
ボタン,ぼたん,ボタン,名詞,普通名詞,*,*
で,で,で,助詞,格助詞,*,*
の,の,の,助詞,接続助詞,*,*
操作,そうさ,操作,名詞,サ変名詞,*,*
タッチ,たっち,タッチ,名詞,サ変名詞,*,*
パネル,ぱねる,パネル,名詞,普通名詞,*,*
操作,そうさ,操作,名詞,サ変名詞,*,*
構図,こうず,構図,名詞,普通名詞,*,*
が,が,が,助詞,格助詞,*,*
決め,きめ,決める,動詞,*,母音動詞,未然形
られる,られる,られる,接尾辞,動詞性接尾辞,母音動詞,基本形
ブラック,ぶらっく,ブラック,名詞,普通名詞,*,*
アウト,あうと,アウト,名詞,普通名詞,*,*
タッチ,たっち,タッチ,名詞,サ変名詞,*,*
シャッター,しゃったー,シャッター,名詞,普通名詞,*,*
シャッター,しゃったー,シャッター,名詞,普通名詞,*,*
ショック,しょっく,ショック,名詞,普通名詞,*,*
フォーサーズ,フォーサーズ,フォーサーズ,未定義語,カタカナ,*,*
かゆい,かゆい,かゆい,形容詞,*,イ形容詞アウオ段,基本形
ところ,ところ,ところ,名詞,副詞的名詞,*,*
に,に,に,助詞,格助詞,*,*
手,て,手,名詞,普通名詞,*,*
が,が,が,助詞,格助詞,*,*
届く,とどく,届く,動詞,*,子音動詞カ行,基本形
％,ぱーせんと,％,接尾辞,名詞性名詞助数辞,*,*
表示,ひょうじ,表示,名詞,サ変名詞,*,*
％,ぱーせんと,％,接尾辞,名詞性名詞助数辞,*,*
表示,ひょうじ,表示,名詞,サ変名詞,*,*
で,で,だ,判定詞,*,判定詞,ダ列タ系連用テ形
ない,ない,ない,接尾辞,形容詞性述語接尾辞,イ形容詞アウオ段,基本形
つるつる,つるつる,つるつる,副詞,*,*,*
アナログ,あなろぐ,アナログ,名詞,普通名詞,*,*
ユーザーフレンドリー,ユーザーフレンドリー,ユーザーフレンドリー,未定義語,カタカナ,*,*
